wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 1792207664128299776,6175.0,,10.87245957,91.98,18.946297,19.253807,18.568684
Gaia DR2 1792343453814206336,5746.0,,10.74358315,93.08,19.019684,19.395748,18.598436
Gaia DR2 1792948357008256512,6476.0,,14.56035311,68.68,18.297056,18.560442,17.912308
Gaia DR2 1793120808535107072,4618.0,,17.50506723,57.13,18.919031,19.56225,18.25086
Gaia DR2 1793328410074430464,12761.0,,10.96899618,91.17,16.947922,16.940958,17.017614
Gaia DR2 1793628851625008512,10041.0,,10.1569643,98.45,17.018127,17.083107,16.962263
Gaia DR2 1794423901612865024,5967.0,,22.29950583,44.84,17.679474,18.010109,17.231672
Gaia DR2 1795037875776233984,9272.0,,13.54860299,73.81,17.408834,17.488419,17.254602
Gaia DR2 1795603162191997824,4668.0,,12.93354404,77.32,19.613102,20.162924,19.072506
Gaia DR2 1796837467073673728,5429.0,,12.21953837,81.84,19.185213,19.596245,18.644104
Gaia DR2 1797472370615364992,6383.0,,28.53434495,35.05,17.087528,17.330326,16.676651
Gaia DR2 179753181728507264,5187.0,,10.82672096,92.36,19.392075,19.799133,18.854893
Gaia DR2 1798237802506593792,4772.0,,13.81515057,72.38,19.295792,19.84844,18.618958
Gaia DR2 1799515812976881152,7726.0,,11.23090968,89.04,17.731262,17.872614,17.494156
Gaia DR2 179993253217618816,6395.0,,11.21698852,89.15,18.506926,18.740625,18.021002
Gaia DR2 1800070958971784960,5190.0,,12.18767567,82.05,19.202604,19.594463,18.615385
Gaia DR2 180086020217816704,5685.0,,11.55196599,86.57,19.251436,19.64356,18.768467
Gaia DR2 1801199745097109632,6049.0,,10.25191799,97.54,18.890501,19.229282,18.442638
Gaia DR2 1801239293158983168,6623.0,,14.88376053,67.19,17.764196,17.986132,17.402588
Gaia DR2 1801892849742096128,5401.0,,19.06293721,52.46,18.026243,18.392717,17.492468
Gaia DR2 1801935352741865344,4845.0,,10.52379598,95.02,19.775515,20.335054,19.10288
Gaia DR2 1802574237714163968,6009.0,,10.61368696,94.22,19.516272,19.788095,19.12929
Gaia DR2 1803429971297330304,5561.0,,10.56985613,94.61,19.010553,19.478125,18.510899
Gaia DR2 1804324694582692736,6902.0,,10.58617863,94.46,18.526829,18.716774,18.102695
Gaia DR2 1804933033754317568,5923.0,,12.31209823,81.22,18.918941,19.261553,18.48115
Gaia DR2 1805630918696376704,5690.0,,13.96126332,71.63,18.78062,19.086142,18.284235
Gaia DR2 1805692491347460096,7552.0,,13.28624616,75.27,17.48491,17.637663,17.241625
Gaia DR2 1805823569450554624,5599.0,,17.47652946,57.22,18.067947,18.452343,17.553457
Gaia DR2 1807047983032935424,5922.0,,10.12812667,98.73,19.271172,19.633438,18.81393
Gaia DR2 1807058703279721600,8174.0,,12.37587239,80.80,17.15197,17.28256,16.93979
Gaia DR2 180898250074037376,5369.0,,12.85096976,77.82,19.004347,19.527979,18.4649
Gaia DR2 180907772018689152,6228.0,,14.80582883,67.54,18.08541,18.40272,17.720686
Gaia DR2 1809328125325039744,6924.0,,17.95033905,55.71,17.783342,18.01169,17.44129
Gaia DR2 1809600976007608064,7293.0,,10.2729436,97.34,18.671686,18.839617,18.30214
Gaia DR2 1810971723407857920,4506.0,,14.95083585,66.89,19.465063,20.155783,18.763063
Gaia DR2 1811430911250881920,14298.0,,11.88650866,84.13,15.962684,15.932647,16.060843
Gaia DR2 1812533167360797696,5734.0,,10.07684313,99.24,19.407198,19.839123,18.958754
Gaia DR2 1812617486160829440,5907.0,,16.96602516,58.94,18.051544,18.378416,17.590197
Gaia DR2 1813910374392947456,5690.0,,11.29502633,88.53,18.93563,19.35568,18.454576
Gaia DR2 1814161853317518464,4806.0,,14.40916055,69.40,19.308655,19.879734,18.646835
Gaia DR2 1815519994990309888,5006.0,,14.98578373,66.73,18.950312,19.469618,18.349451
Gaia DR2 1816219280090651136,8735.0,,12.75373422,78.41,17.034698,17.136738,16.854269
Gaia DR2 1816521615734215040,15466.0,,11.41292486,87.62,15.965912,15.929066,16.086506
Gaia DR2 1816775220662243456,4892.0,,13.00973037,76.87,19.322569,19.858776,18.643177
Gaia DR2 1817336147686833280,7021.0,,19.73791215,50.66,17.466394,17.656189,17.151043
Gaia DR2 1817805463052538240,4707.0,,10.31368624,96.96,19.91358,20.458874,19.139402
Gaia DR2 181780745593007616,5516.0,,15.76629462,63.43,18.38115,18.751966,17.834988
Gaia DR2 1818397584423882752,6465.0,,10.24677574,97.59,19.114061,19.338816,18.718382
Gaia DR2 1818464452778851584,21719.0,,12.18314608,82.08,14.743289,14.63448,14.973786
Gaia DR2 1821290610002536576,8101.0,,12.58837837,79.44,17.738728,17.83498,17.552341
Gaia DR2 1823691531079284096,16438.0,,10.96208166,91.22,15.990632,15.929055,16.150595
Gaia DR2 1824727374131799552,7189.0,,15.80701188,63.26,17.294973,17.472065,16.98204
Gaia DR2 1825710578044315776,12196.0,,10.33264489,96.78,16.43479,16.424307,16.43484
Gaia DR2 1826991440337633792,4404.0,,10.89694178,91.77,20.11515,20.83985,19.494812
Gaia DR2 1827431309399470208,9473.0,,10.02525151,99.75,17.117046,17.17651,16.99742
Gaia DR2 1827847856815920000,6810.0,,10.92729821,91.51,18.4422,18.684986,18.088858
Gaia DR2 1828392115068235136,6434.0,,10.48767113,95.35,18.932007,19.21267,18.59791
Gaia DR2 18284088096006400,4917.0,,14.5751542,68.61,19.182518,19.686516,18.52282
Gaia DR2 1829120747684237312,7350.0,,15.96964933,62.62,17.309046,17.478708,17.018013
Gaia DR2 1829497021177625472,9226.0,,19.86112938,50.35,15.93655,16.015024,15.791717
Gaia DR2 1829552958833316096,10562.0,,20.33061446,49.19,16.220503,16.26284,16.153315
Gaia DR2 1830346428272075904,13369.0,,11.49193667,87.02,16.62027,16.606829,16.697348
Gaia DR2 1831880242684334720,5210.0,,13.36203777,74.84,19.047941,19.47829,18.468336
Gaia DR2 1832115027081314304,4285.0,,13.11850007,76.23,19.664326,20.304663,18.840265
Gaia DR2 1833457599490781696,5887.0,,10.64154969,93.97,18.993004,19.322176,18.492008
Gaia DR2 1835942117809734528,4495.0,,10.3611209,96.51,20.245066,20.97954,19.572344
Gaia DR2 1836079178804452352,4940.0,,11.0220244,90.73,19.736147,20.279615,19.128584
Gaia DR2 1836757607542378880,5700.0,,16.66423231,60.01,18.27874,18.60544,17.796043
Gaia DR2 1837948790953103232,21997.0,,11.35335975,88.08,15.172446,15.064197,15.404283
Gaia DR2 1840344180112932992,5822.0,,12.87193362,77.69,18.58737,18.929312,18.134727
Gaia DR2 1840441731705942144,9873.0,,11.53967574,86.66,16.921759,16.988085,16.839268
Gaia DR2 1840810854079992832,8668.0,,10.79118701,92.67,17.603104,17.702822,17.43603
Gaia DR2 1842006916579880704,6505.0,,10.49444556,95.29,18.875818,19.128315,18.506193
Gaia DR2 1842241284349703040,5297.0,,18.51125432,54.02,18.780338,19.232435,18.149044
Gaia DR2 1842543963578582016,17023.0,,10.3265313,96.84,16.297394,16.241774,16.431557
Gaia DR2 1842670231320998016,12534.0,,15.95893166,62.66,15.862765,15.862692,15.891509
Gaia DR2 1843669279369093888,4587.0,,12.37378765,80.82,18.602655,19.233337,17.928955
Gaia DR2 1845248173770381312,5532.0,,15.85110824,63.09,18.685707,19.080498,18.153196
Gaia DR2 1845354620239612928,6184.0,,10.24198957,97.64,18.554243,19.120943,17.709225
Gaia DR2 1845549478618896000,6071.0,,16.88563305,59.22,17.840637,18.131847,17.404312
Gaia DR2 1845793359740128128,8226.0,,11.09813548,90.11,18.28263,18.420675,18.08326
Gaia DR2 1845901318041777920,5969.0,,13.39511518,74.65,18.562443,18.931597,18.101706
Gaia DR2 1845948807496711680,7459.0,,10.83222926,92.32,18.033512,18.205704,17.768524
Gaia DR2 1846504232662991616,12390.0,,10.65427415,93.86,16.328043,16.330526,16.375368
Gaia DR2 1846859576781887104,5391.0,,15.73243866,63.56,19.365904,19.815767,18.872997
Gaia DR2 1847118992806013568,6437.0,,12.19494371,82.00,18.280619,18.572237,17.898022
Gaia DR2 1847460116290325888,6026.0,,10.68570026,93.58,18.942719,19.284065,18.5332
Gaia DR2 1849591936191458048,5711.0,,11.68674584,85.57,18.881985,19.149134,18.39722
Gaia DR2 1849988271479046400,5321.0,,22.89951988,43.67,19.044773,19.441166,18.48788
Gaia DR2 1850140553837083008,7382.0,,10.14678836,98.55,17.944246,18.106136,17.68065
Gaia DR2 1850230919951509504,6506.0,,12.14627024,82.33,18.249651,18.530903,17.96736
Gaia DR2 1850231057390463488,6101.0,,12.43514506,80.42,18.801111,19.13293,18.370132
Gaia DR2 1850553523534520448,7126.0,,11.11415563,89.98,18.763966,18.953465,18.434038
Gaia DR2 1851317409236419200,6047.0,,10.17057537,98.32,19.354055,19.637768,18.886179
Gaia DR2 1851946639127121152,5736.0,,11.25191834,88.87,19.14665,19.508154,18.694948
Gaia DR2 1852685236061370496,5491.0,,20.55696294,48.65,17.989014,18.3772,17.451096
Gaia DR2 1853121849551927040,8546.0,,10.50519705,95.19,18.260017,18.310932,18.032715
Gaia DR2 1853559588326278144,8297.0,,14.52693719,68.84,17.078922,17.202116,16.867498
Gaia DR2 1854688580609094016,4482.0,,11.11148588,90.00,20.06965,20.632692,19.292545
Gaia DR2 1854688584905256704,4756.0,,10.71008032,93.37,20.153427,20.748598,19.47821
Gaia DR2 1856123481943041152,4765.0,,15.15310666,65.99,18.916777,19.340704,18.213112
Gaia DR2 1856608430990652672,7646.0,,10.44317387,95.76,18.29729,18.450012,18.041773
Gaia DR2 1857241028137065984,4835.0,,15.06669691,66.37,19.038876,19.546822,18.404278
Gaia DR2 1857362833406564608,7225.0,,10.80644257,92.54,18.523409,18.718552,18.228897
Gaia DR2 1858362740446862592,5972.0,,12.63995743,79.11,18.408703,18.671167,17.905922
Gaia DR2 1858487191419508736,5721.0,,13.66927504,73.16,18.57557,18.94624,18.07303
Gaia DR2 1858616246610127232,14290.0,,13.57620095,73.66,15.545512,15.5057335,15.651489
Gaia DR2 1859068420763724800,7244.0,,16.80628447,59.50,17.426294,17.607948,17.138723
Gaia DR2 1860128002068759424,6876.0,,10.55881604,94.71,18.247805,18.486052,17.95237
Gaia DR2 1860750467386958464,6852.0,,10.85020659,92.16,18.954458,19.147367,18.613874
Gaia DR2 1860918379134755584,6670.0,,11.85757425,84.33,18.187614,18.41719,17.835276
Gaia DR2 1861116261159873792,4757.0,,10.37276187,96.41,20.198463,20.672005,19.558428
Gaia DR2 1861557989975043328,5934.0,,12.59261552,79.41,18.63532,18.97609,18.17193
Gaia DR2 1862052942010171648,9135.0,,17.55659194,56.96,16.23456,16.320675,16.094501
Gaia DR2 1862923957060814848,7275.0,,11.28582846,88.61,18.59708,18.810963,18.326452
Gaia DR2 1862981376490203776,17444.0,,16.73821555,59.74,15.263405,15.199707,15.422639
Gaia DR2 1862991130349784320,5959.0,,10.75251122,93.00,18.902544,19.201796,18.470167
Gaia DR2 1864046734537285120,6575.0,,16.73938734,59.74,17.33997,17.583818,16.97943
Gaia DR2 1864205575306773888,6778.0,,14.41321627,69.38,18.359795,18.585514,18.022856
Gaia DR2 1864482068120988288,4419.0,,18.68834,53.51,18.903685,19.580627,18.229912
Gaia DR2 1865290003004700160,6594.0,,14.78019009,67.66,17.8439,18.07476,17.488428
Gaia DR2 1866179301755664640,5386.0,,15.99491133,62.52,18.296093,18.665945,17.753597
Gaia DR2 1866608248724323712,6152.0,,13.6218858,73.41,18.455912,18.744473,18.02741
Gaia DR2 1866706728042603648,6242.0,,21.40552632,46.72,17.532469,17.806143,17.107096
Gaia DR2 1867632585543002368,6293.0,,10.55128489,94.78,19.117085,19.430235,18.725126
Gaia DR2 187035964497229568,6197.0,,16.24372018,61.56,17.929379,18.214628,17.501503
Gaia DR2 1870382945179006720,13782.0,,14.76370831,67.73,15.643506,15.624071,15.72613
Gaia DR2 1870512756258703872,4629.0,,10.80275077,92.57,20.06177,20.706486,19.390728
Gaia DR2 1871159333513237760,5331.0,,11.41251671,87.62,19.378351,19.785387,18.89281
Gaia DR2 1872042584951541248,5548.0,,11.9397134,83.75,19.166994,19.323416,18.403128
Gaia DR2 1872045338033134976,9457.0,,14.36084162,69.63,16.887575,16.960096,16.793018
Gaia DR2 1872737308797397504,4270.0,,17.40008359,57.47,19.159224,19.86348,18.446283
Gaia DR2 1873382515957370880,5022.0,,20.2599444,49.36,18.366293,18.833664,17.760292
Gaia DR2 1873653644358070400,5304.0,,11.84963575,84.39,19.31267,19.835405,18.822191
Gaia DR2 1874375473741569664,7198.0,,12.17036968,82.17,18.282005,18.498917,17.998478
Gaia DR2 1874951106733026048,8064.0,,16.85279407,59.34,16.761948,16.895487,16.5335
Gaia DR2 1875741857456294912,4946.0,,20.12000304,49.70,18.56283,19.043705,17.93983
Gaia DR2 187576000803144704,17266.0,,13.40284845,74.61,15.368552,15.26949,15.527226
Gaia DR2 1876069099605221760,4448.0,,10.37214422,96.41,19.862791,20.404776,19.267292
Gaia DR2 1880233603259648,8001.0,,14.90199886,67.11,17.32866,17.47495,17.091991
Gaia DR2 1880428800652241664,4901.0,,11.29545881,88.53,19.57371,20.183537,18.968172
Gaia DR2 1880527279954062848,5864.0,,13.78857889,72.52,17.82818,18.123459,17.371122
Gaia DR2 1880775524767800576,7102.0,,11.54592958,86.61,18.267216,18.489405,17.964922
Gaia DR2 1881611050526390400,6357.0,,12.46166932,80.25,18.365356,18.64387,17.950613
Gaia DR2 1881612734154248320,9811.0,,14.56869669,68.64,16.537512,16.58079,16.21068
Gaia DR2 1881680014815507200,9782.0,,11.97067339,83.54,16.773212,16.82223,16.616062
Gaia DR2 1882264022993430656,7290.0,,15.88045892,62.97,17.33576,17.514835,17.043348
Gaia DR2 1882626964910248960,7378.0,,13.60504417,73.50,18.182129,18.366037,17.899666
Gaia DR2 188282638883880448,5634.0,,16.4418435,60.82,17.654982,18.005503,17.140852
Gaia DR2 1883032242321525248,8914.0,,10.42967594,95.88,17.54663,17.65442,17.38642
Gaia DR2 188525291651254528,4830.0,,17.9427772,55.73,19.135511,19.612432,18.49205
Gaia DR2 1885744595770968832,4602.0,,10.86020019,92.08,19.52317,20.028643,18.961964
Gaia DR2 1885999441950827648,4094.0,,17.99253726,55.58,19.078905,19.819662,18.346699
Gaia DR2 1886717045085837056,4861.0,,15.70850441,63.66,18.819029,19.301485,18.169409
Gaia DR2 1888086452459286144,5922.0,,12.64482515,79.08,19.148523,19.567873,18.629734
Gaia DR2 1890126871163145728,5337.0,,24.01843137,41.63,17.625065,18.048367,17.06158
Gaia DR2 1890542971890672896,29913.0,,11.68494196,85.58,15.606429,15.474063,15.88237
Gaia DR2 1890612511706016128,4809.0,,15.17565156,65.90,19.06398,19.62549,18.421505
Gaia DR2 1892991957946311936,6910.0,,14.87680441,67.22,18.075407,18.307573,17.710659
Gaia DR2 189312022285083776,6432.0,,10.72152547,93.27,18.574371,18.871792,18.174025
Gaia DR2 1893517696302461184,5729.0,,10.17846371,98.25,19.355371,19.79412,18.904232
Gaia DR2 1894563160062140416,7889.0,,13.12157311,76.21,18.058735,18.206934,17.843824
Gaia DR2 1895965724582481280,7750.0,,10.0181367,99.82,18.120432,18.285126,17.89007
Gaia DR2 1896214179850241408,8335.0,,10.58871338,94.44,17.637947,17.785805,17.428787
Gaia DR2 1896636873351587840,15695.0,,11.83650593,84.48,15.862404,15.819917,15.980177
Gaia DR2 1897310564741680512,6203.0,,11.92036756,83.89,18.82902,19.143866,18.42445
Gaia DR2 1897597369775277568,11429.0,,13.97355874,71.56,15.941108,15.957172,15.943804
Gaia DR2 1898485156696053504,16358.0,,11.26569464,88.77,16.178596,16.134508,16.312147
Gaia DR2 1900382604528495744,10295.0,,25.15558208,39.75,15.154815,15.207325,15.073671
Gaia DR2 1901175799087508608,6334.0,,15.04319472,66.48,17.73976,17.964817,17.322214
Gaia DR2 1902873513759656576,6956.0,,13.83457527,72.28,18.374565,18.57035,18.011057
Gaia DR2 1903499891787841536,5082.0,,13.96346925,71.62,18.856215,19.422544,18.26274
Gaia DR2 1904399047486667392,5098.0,,14.02870374,71.28,19.035452,19.549232,18.425308
Gaia DR2 1904587755464830208,4486.0,,10.64314825,93.96,20.142939,20.686836,19.50668
Gaia DR2 190584264613181568,11023.0,,10.7354826,93.15,16.755688,16.748213,16.708988
Gaia DR2 1905896788482094464,7371.0,,10.46080144,95.59,18.440819,18.619225,18.165844
Gaia DR2 1907280871760563840,7608.0,,16.95393398,58.98,16.918194,17.08817,16.645779
Gaia DR2 190802650815160960,5483.0,,29.53046587,33.86,16.972769,17.360947,16.43018
Gaia DR2 1908339976336915584,10226.0,,13.30615063,75.15,16.92518,16.982018,16.852116
Gaia DR2 1908964185404897152,8522.0,,13.37145558,74.79,17.711454,17.812883,17.536228
Gaia DR2 1909045549271308928,7043.0,,17.75906391,56.31,17.836597,18.051283,17.50392
Gaia DR2 191051797573331968,8122.0,,11.33056907,88.26,17.423767,17.511694,17.195124
Gaia DR2 1911410083380807936,5881.0,,10.44811705,95.71,19.508057,19.917152,19.035257
Gaia DR2 1911737707783452800,4727.0,,11.60640219,86.16,19.20493,19.769005,18.544489
Gaia DR2 1911871087990571008,5589.0,,13.13086218,76.16,18.9095,19.30848,18.45259
Gaia DR2 1912118310604657408,18821.0,,15.6844833,63.76,14.793387,14.71072,14.967948
Gaia DR2 1912840827183636480,5235.0,,11.8510845,84.38,19.504873,20.028105,18.932138
Gaia DR2 1913174219724912128,11265.0,,12.75323546,78.41,16.250435,16.270823,16.243156
Gaia DR2 1913347255367418112,6492.0,,13.72315584,72.87,17.928457,18.180754,17.533531
Gaia DR2 1913624259281802752,5899.0,,11.37887314,87.88,18.747026,19.054182,18.281116
Gaia DR2 1913681605684338816,6301.0,,12.80446005,78.10,18.240143,18.49209,17.818106
Gaia DR2 1913909415047061888,6105.0,,15.73060091,63.57,17.842476,18.113888,17.44232
Gaia DR2 1914644846590660992,7228.0,,13.23249644,75.57,17.7238,17.886372,17.45459
Gaia DR2 1916348505498517632,5625.0,,12.63210018,79.16,19.064276,19.464592,18.600824
Gaia DR2 1917780688112214656,5789.0,,11.318396,88.35,18.970268,19.31482,18.501196
Gaia DR2 191791970763158528,6358.0,,11.17076969,89.52,19.414608,19.67849,19.007263
Gaia DR2 1918211353072814976,5025.0,,13.09286513,76.38,19.36946,19.983027,18.80399
Gaia DR2 191894122266140160,5345.0,,11.47796217,87.12,19.234493,19.678461,18.718573
Gaia DR2 1919266093961824128,5059.0,,15.49687716,64.53,18.866919,19.33353,18.263243
Gaia DR2 1920706870809084032,5263.0,,10.57961574,94.52,19.489576,19.82057,18.956308
Gaia DR2 192275966334956672,12997.0,,21.61396464,46.27,16.346777,16.350721,16.386837
Gaia DR2 1922888645474386816,7781.0,,11.50781854,86.90,17.86047,18.024054,17.634563
Gaia DR2 192454873200555392,6596.0,,10.29283484,97.15,18.300442,18.52909,17.930397
Gaia DR2 1924602092616347520,5240.0,,18.79660922,53.20,18.298151,18.734575,17.716963
Gaia DR2 1924664013156646400,6985.0,,10.46991201,95.51,18.691586,18.910624,18.39604
Gaia DR2 1924820242590988544,7084.0,,11.39105357,87.79,18.691849,18.915588,18.369211
Gaia DR2 1925701917774697344,8615.0,,13.37680467,74.76,17.206465,17.308313,17.024641
Gaia DR2 1926071353679664256,13528.0,,13.42482612,74.49,15.8144045,15.790894,15.897654
Gaia DR2 1927232261863579392,5682.0,,21.39832658,46.73,17.725025,18.06878,17.224173
Gaia DR2 1928174375826595072,10379.0,,16.6282359,60.14,16.412004,16.450623,16.334425
Gaia DR2 1930609656643838080,10445.0,,11.15545616,89.64,16.729355,16.764803,16.69944
Gaia DR2 1932462088922054784,5102.0,,12.82107222,78.00,19.13138,19.66181,18.564098
Gaia DR2 1932475562233361536,5496.0,,12.55248582,79.67,18.892513,19.309433,18.393217
Gaia DR2 1933377501071054336,6311.0,,13.61258168,73.46,18.719866,18.955635,18.28271
Gaia DR2 1933567411640465664,5930.0,,15.93222688,62.77,17.924128,18.167152,17.444105
Gaia DR2 1934044870275074944,3929.0,,15.81942713,63.21,19.738707,20.546621,18.95731
Gaia DR2 1934078645891753984,7127.0,,19.77783016,50.56,17.467226,17.650066,17.159967
Gaia DR2 1936168787435552256,8889.0,,10.71650166,93.31,17.398954,17.504698,17.255684
Gaia DR2 193658666630832384,6033.0,,12.17229591,82.15,18.502186,18.818417,18.075516
Gaia DR2 1936932050365498368,5359.0,,14.00838452,71.39,18.95012,19.336594,18.397142
Gaia DR2 1937044754601156736,6617.0,,11.20771734,89.22,18.80718,19.08728,18.444002
Gaia DR2 193786901466137856,4577.0,,14.0401994,71.22,19.747654,20.401218,19.080359
Gaia DR2 19388307008211584,6305.0,,13.66600609,73.17,18.069849,18.36894,17.673529
Gaia DR2 1939540641702688256,4008.0,,13.66505409,73.18,19.891575,20.637112,19.17571
Gaia DR2 194127475197812992,13664.0,,18.36555942,54.45,15.10177,15.074131,15.181399
Gaia DR2 1941309240516059648,6281.0,,10.68336236,93.60,18.782156,19.050226,18.38457
Gaia DR2 1941596457866467328,12679.0,,11.95067952,83.68,16.15086,16.138674,16.211632
Gaia DR2 1942951949545191168,5557.0,,10.79471121,92.64,19.05024,19.40011,18.52769
Gaia DR2 1943168617756289792,4628.0,,10.88585061,91.86,20.132727,20.740116,19.47013
Gaia DR2 1943808361726077568,4524.0,,14.00090147,71.42,19.21368,19.789005,18.52578
Gaia DR2 1944042802521121024,5656.0,,15.43374471,64.79,18.522526,18.842205,18.062103
Gaia DR2 1944075616071276800,6508.0,,15.21376978,65.73,17.445946,17.615091,17.07432
Gaia DR2 1944297786138721280,5575.0,,10.51252872,95.12,19.783342,20.111599,19.292366
Gaia DR2 1945727009516316800,6022.0,,10.7936293,92.65,19.30866,19.655788,18.893654
Gaia DR2 1946436164457255040,7665.0,,10.78284857,92.74,17.869875,18.037298,17.640871
Gaia DR2 1947201458904888448,5760.0,,14.18186334,70.51,18.635523,18.926426,18.161785
Gaia DR2 1947339722495740800,6125.0,,10.79221364,92.66,19.31479,19.671232,18.958893
