wdid,teff,logL,parallax,Dpc,G,BP,RP
Gaia DR2 5596390387252150656,10094.0,,10.54044033,94.87,16.998194,17.023766,16.951347
Gaia DR2 5596969009545788288,4718.0,,21.40765404,46.71,18.34528,18.80986,17.655214
Gaia DR2 559766180064682752,9776.0,,11.39164408,87.78,17.939255,18.008034,17.901472
Gaia DR2 5597901906496636672,5060.0,,18.44491631,54.22,18.430338,18.895063,17.80483
Gaia DR2 5601233151850995584,4635.0,,23.39681972,42.74,18.232544,18.806057,17.540852
Gaia DR2 5602696674844455296,9582.0,,12.47934132,80.13,16.923735,16.965195,16.85789
Gaia DR2 5605109553114516352,5627.0,,16.68491893,59.93,18.424522,18.772848,17.916506
Gaia DR2 5606593236677389696,7083.0,,13.51989599,73.97,18.178581,18.365892,17.880417
Gaia DR2 5608828268937648896,10552.0,,11.93422608,83.79,16.923332,16.94694,16.878582
Gaia DR2 5609191657528296576,7344.0,,10.89580644,91.78,18.712961,18.92436,18.481983
Gaia DR2 5612555033538391424,4820.0,,13.14367034,76.08,19.293764,19.891264,18.599016
Gaia DR2 5616036461009860992,7647.0,,14.24376945,70.21,18.08027,18.25317,17.8185
Gaia DR2 5617046946554148608,5475.0,,15.75397249,63.48,19.494474,20.047459,18.984648
Gaia DR2 561938815042266624,7140.0,,10.66993999,93.72,18.44601,18.613194,18.143213
Gaia DR2 5633984858757297536,4893.0,,12.60529427,79.33,19.334694,19.817844,18.63909
Gaia DR2 5650369914176803968,6201.0,,10.47482703,95.47,18.951511,19.196016,18.672113
Gaia DR2 5651964996310470144,4461.0,,25.40973617,39.35,18.280031,18.891254,17.55624
Gaia DR2 5655455224174470528,4781.0,,20.34846574,49.14,18.414488,18.950668,17.740946
Gaia DR2 5656316485376168576,6145.0,,10.91235528,91.64,19.159893,19.447445,18.729246
Gaia DR2 56621554593127808,10144.0,,11.41700248,87.59,17.294357,17.329624,17.235687
Gaia DR2 5668952347880121472,4235.0,,13.52857921,73.92,19.40658,19.799686,18.958986
Gaia DR2 5672600772274345600,4861.0,,19.86750066,50.33,18.278643,18.821123,17.589514
Gaia DR2 5676037257212025728,6849.0,,13.48626681,74.15,18.413765,18.651213,18.075655
Gaia DR2 568168544844912128,6399.0,,16.59176342,60.27,17.712214,17.915192,17.389225
Gaia DR2 5687280626894974464,4766.0,,15.74253374,63.52,18.995888,19.55851,18.293365
Gaia DR2 5688717241916173568,4128.0,,28.15835193,35.51,18.209606,18.913816,17.445896
Gaia DR2 5691590094000841216,6612.0,,16.07321119,62.22,17.790499,18.018257,17.434685
Gaia DR2 5694836981903168512,9339.0,,10.45101148,95.68,18.00902,18.104227,17.89784
Gaia DR2 5695347743714326016,7020.0,,11.30151439,88.48,18.181608,18.341675,17.887028
Gaia DR2 5704768217600464896,4999.0,,21.56559918,46.37,18.069706,18.586287,17.441254
Gaia DR2 5709868512742196608,3941.0,,27.73965392,36.05,18.336592,18.992172,17.496765
Gaia DR2 5711144732211339136,5011.0,,15.5680831,64.23,18.75083,19.215294,18.124868
Gaia DR2 5714040261719110784,4711.0,,23.75531736,42.10,18.888699,19.01136,18.975216
Gaia DR2 5718015859550552704,4340.0,,12.30890275,81.24,19.51644,19.996645,18.972359
Gaia DR2 5719461442460287872,6398.0,,20.36681113,49.10,17.508953,17.760141,17.08877
Gaia DR2 5720329025850905344,4843.0,,16.37372155,61.07,18.810444,19.247433,18.13615
Gaia DR2 5722026083392378752,7913.0,,13.57429236,73.67,17.749998,17.895203,17.526077
Gaia DR2 5726403582780744064,7298.0,,13.06088861,76.56,18.112768,18.284718,17.791758
Gaia DR2 5726753059974698496,9258.0,,10.68820402,93.56,17.696733,17.804037,17.574396
Gaia DR2 5731858088166044800,5662.0,,10.46134951,95.59,18.93711,19.222181,18.57448
Gaia DR2 5732635447181435392,10036.0,,16.50466144,60.59,16.483425,16.524124,16.408674
Gaia DR2 5743109253212853888,5115.0,,19.58314001,51.06,18.273508,18.707859,17.672405
Gaia DR2 5745302022996058496,4851.0,,13.46184184,74.28,19.539568,20.03901,18.870792
Gaia DR2 5750427843125894144,5444.0,,12.29006878,81.37,19.141064,19.544737,18.609947
Gaia DR2 5755957119598921728,4579.0,,30.19544407,33.12,17.6447,18.219105,16.935032
Gaia DR2 5756317106576903424,5595.0,,11.03732758,90.60,18.749573,19.046497,18.38292
Gaia DR2 5763109404082525696,4506.0,,16.27914844,61.43,20.42399,20.403332,20.34659
Gaia DR2 5764001760847057280,6086.0,,13.12031483,76.22,18.652706,18.911608,18.254082
Gaia DR2 5764602334714811904,6342.0,,10.34815952,96.64,19.044645,19.339354,18.744907
Gaia DR2 5767614206300408576,5024.0,,26.26554069,38.07,17.797709,18.26665,17.191513
Gaia DR2 577035178410047616,6580.0,,10.66610831,93.75,18.839233,19.054304,18.540428
Gaia DR2 5770386732243675136,4850.0,,19.43990457,51.44,18.5266,19.074432,17.895771
Gaia DR2 5772272115513014656,7913.0,,10.41145588,96.05,18.36111,18.458336,18.20016
Gaia DR2 5772594238061572608,5992.0,,13.31035751,75.13,18.38203,18.63404,18.029696
Gaia DR2 5773300231899801472,5201.0,,15.77906596,63.38,18.709564,19.191837,18.14534
Gaia DR2 5775307733975564160,4689.0,,44.62396226,22.41,16.730433,17.274895,16.051975
Gaia DR2 5782934943058117760,5201.0,,18.86919588,53.00,18.11449,18.550617,17.503036
Gaia DR2 578452453193409920,5250.0,,14.58548594,68.56,18.60767,18.961826,18.110434
Gaia DR2 5784706428090844160,4671.0,,25.36756618,39.42,18.146824,18.733797,17.464748
Gaia DR2 5794511937216330240,8042.0,,11.05362995,90.47,17.84976,17.952858,17.646141
Gaia DR2 5796878365415786240,7147.0,,11.55466287,86.55,18.028774,18.16609,17.805336
Gaia DR2 5798427817808239104,4701.0,,13.82678418,72.32,19.404364,19.969397,18.7012
Gaia DR2 5799644049485006848,4466.0,,33.75797961,29.62,16.777803,17.37435,16.05842
Gaia DR2 5806672265237931776,4093.0,,27.05870841,36.96,17.181341,17.885292,16.394768
Gaia DR2 5811383633899595392,8157.0,,10.05482307,99.45,18.138222,18.234636,17.925508
Gaia DR2 5817295536128445568,4616.0,,18.61856073,53.71,18.750458,19.343054,18.05914
Gaia DR2 5817618517663383168,6745.0,,13.36729441,74.81,17.96091,18.144552,17.694096
Gaia DR2 5819595336493225472,4875.0,,11.79223649,84.80,19.652624,20.213224,18.963894
Gaia DR2 5822309996339760640,4951.0,,14.13183532,70.76,19.151272,19.673819,18.55404
Gaia DR2 5827557213731539328,4559.0,,16.41116432,60.93,19.085466,19.734283,18.403414
Gaia DR2 5830843035531042816,5178.0,,11.89095755,84.10,19.04606,19.52336,18.482664
Gaia DR2 5836857153652084736,7072.0,,12.28981666,81.37,17.944984,18.081749,17.689762
Gaia DR2 5836953365217467136,5073.0,,11.71861185,85.33,18.841091,19.134417,18.362774
Gaia DR2 5839334701248163072,4911.0,,20.98906512,47.64,18.284752,18.76389,17.604628
Gaia DR2 5842715768222744960,4924.0,,13.59396568,73.56,18.047646,18.536793,17.393394
Gaia DR2 5850532707484201984,7620.0,,11.79745204,84.76,17.565493,17.704649,17.353071
Gaia DR2 5854619768310354176,10344.0,,10.57362408,94.57,17.039875,17.061314,17.012777
Gaia DR2 5856552950262319744,5434.0,,13.63636023,73.33,19.006615,19.44668,18.502703
Gaia DR2 5859185967074168704,6766.0,,21.63927475,46.21,16.915897,17.080137,16.585428
Gaia DR2 5862773914031649408,6679.0,,17.06579446,58.60,17.684938,17.872858,17.31233
Gaia DR2 5864358933155923328,5107.0,,19.3002884,51.81,17.371296,17.822477,16.737785
Gaia DR2 5866831043215711488,10315.0,,12.56676626,79.57,16.6641,16.68791,16.62851
Gaia DR2 5870659272189813632,9207.0,,14.72584808,67.91,15.873145,15.892171,15.719758
Gaia DR2 5872950173360899584,8299.0,,14.17132024,70.57,17.08626,17.170551,16.93649
Gaia DR2 5872969895852232832,9834.0,,12.25577605,81.59,16.993734,17.033817,16.95692
Gaia DR2 5873702754686036736,6126.0,,12.97375741,77.08,18.495417,18.736198,18.187492
Gaia DR2 5879312286902593536,8635.0,,11.342733,88.16,17.85027,17.913229,17.743322
Gaia DR2 5892465542676716544,7518.0,,15.07465123,66.34,17.40676,17.528585,17.220345
Gaia DR2 5893318763718868736,8210.0,,25.61384996,39.04,16.254883,16.346687,16.072033
Gaia DR2 5896752641567664768,8068.0,,17.39370857,57.49,17.125359,17.23234,16.970816
Gaia DR2 5898357894175308672,5825.0,,10.37070347,96.43,18.871311,19.124485,18.521599
Gaia DR2 5909078751020702080,8580.0,,33.42616162,29.92,15.886575,15.959205,15.728179
Gaia DR2 5915396815416626944,,,16.89485916,59.19,18.12904,18.459446,17.641722
Gaia DR2 5921143211071989376,5106.0,,19.24948052,51.95,18.360853,18.845207,17.740906
Gaia DR2 5922384113020745344,5154.0,,10.26852866,97.38,19.668863,20.148266,19.10654
Gaia DR2 5938773880045035776,5070.0,,38.79857443,25.77,17.016155,17.367548,16.324986
Gaia DR2 5951588103968524416,6355.0,,15.49160122,64.55,17.726875,17.886793,17.281733
Gaia DR2 5954674703665864832,6018.0,,13.16494953,75.96,18.230562,18.445148,17.768885
Gaia DR2 5959099177158086784,7022.0,,10.94858583,91.34,18.29565,18.49383,18.093643
Gaia DR2 5969020276720297728,4990.0,,18.96982548,52.72,18.365534,18.82592,17.666807
Gaia DR2 5969312128308611072,7898.0,,14.05994782,71.12,17.336538,17.440636,17.16015
Gaia DR2 5970058043883355392,5957.0,,10.29502166,97.13,19.226065,19.571224,19.033003
Gaia DR2 5974671315481869952,6790.0,,10.48425989,95.38,18.65458,18.852499,18.404457
Gaia DR2 5976809693786530432,5173.0,,20.88433928,47.88,17.648237,17.904932,17.245834
Gaia DR2 5986983062565180416,6073.0,,10.58390472,94.48,18.951033,19.226818,18.642673
Gaia DR2 5989441604922867328,7109.0,,10.91210531,91.64,18.525434,18.60855,18.16557
Gaia DR2 5993353740329903872,8906.0,,11.87189808,84.23,17.49051,17.557968,17.358175
Gaia DR2 5995114333322224000,5018.0,,20.09716924,49.76,18.18959,18.69923,17.555716
Gaia DR2 5998049513957889536,5160.0,,22.27007824,44.90,17.867594,18.287466,17.202845
Gaia DR2 5998049513967312512,4779.0,,22.48935419,44.47,18.227238,18.777332,17.56228
Gaia DR2 6000591791003912448,7449.0,,10.68154512,93.62,18.429504,18.607649,18.210928
Gaia DR2 60007152756147584,6150.0,,15.03208635,66.52,18.26276,18.528969,17.909723
Gaia DR2 600139357979417344,6965.0,,13.25959831,75.42,18.194296,18.350327,17.916094
Gaia DR2 6004613284836628480,9431.0,,14.3357576,69.76,16.769184,16.808262,16.683788
Gaia DR2 6007590006409800960,4992.0,,16.67067793,59.99,18.798035,19.304243,18.193316
Gaia DR2 6008581907636919936,5289.0,,28.11721416,35.57,17.452253,17.843534,16.894218
Gaia DR2 6018613473779340928,6449.0,,30.10314563,33.22,17.919834,18.197231,17.585028
Gaia DR2 6018693257096471424,5433.0,,47.40452515,21.10,16.435608,16.792913,15.906347
Gaia DR2 6021335143015174912,6734.0,,11.68173464,85.60,18.34215,18.549719,18.089443
Gaia DR2 6022888100119614720,4873.0,,19.05930273,52.47,18.546036,19.064133,17.89542
Gaia DR2 6024047084133542528,4912.0,,16.00319256,62.49,18.99228,19.57986,18.383099
Gaia DR2 6024847395455196032,5835.0,,12.59971397,79.37,18.72085,18.95439,18.354132
Gaia DR2 6025158488538920832,7276.0,,17.51546948,57.09,17.17377,17.306969,16.931562
Gaia DR2 6026098910273161216,7018.0,,12.44191814,80.37,18.109539,18.28581,17.870716
Gaia DR2 602669506032575488,5203.0,,16.98960707,58.86,18.283375,18.738945,17.843994
Gaia DR2 6030798532208427904,6693.0,,18.22709536,54.86,17.597837,17.779974,17.344307
Gaia DR2 603155765049434752,6566.0,,12.37098242,80.83,18.344202,18.523596,17.984812
Gaia DR2 6035968435883453184,,,13.01975907,76.81,18.750546,19.040184,18.367746
Gaia DR2 6038379256859869056,7163.0,,10.53457679,94.93,18.62199,18.788437,18.33673
Gaia DR2 6039733958272827904,9077.0,,13.14252891,76.09,17.027681,17.08075,16.941366
Gaia DR2 6044161584214640128,7809.0,,16.35026136,61.16,17.575148,17.724693,17.3305
Gaia DR2 6044265144466741888,3952.0,,25.45325224,39.29,18.497932,19.213808,17.683899
Gaia DR2 6046797766418516736,6684.0,,14.44077573,69.25,18.268354,18.485062,17.888155
Gaia DR2 6051091604138435968,8126.0,,16.15207876,61.91,16.745302,16.784023,16.46368
Gaia DR2 6054822448956914432,6271.0,,15.02700345,66.55,17.609007,17.840967,17.280731
Gaia DR2 6059022312819144064,6589.0,,11.58420981,86.32,18.640371,18.872002,18.37885
Gaia DR2 6060761808912920064,7462.0,,12.77293436,78.29,17.828419,17.9603,17.598282
Gaia DR2 6063252374582712320,7009.0,,27.92986626,35.80,16.420866,16.584963,16.136242
Gaia DR2 6064142394854243584,4939.0,,16.32072907,61.27,18.741604,19.256145,18.11459
Gaia DR2 6065557462016813312,5543.0,,14.04533261,71.20,18.370972,18.6385,17.989206
Gaia DR2 6070607076539724416,7422.0,,10.04333567,99.57,18.296398,18.39759,18.023243
Gaia DR2 6070620403826615552,5030.0,,14.03807938,71.23,18.467094,18.804052,18.065737
Gaia DR2 6074160144070053504,4887.0,,24.63838579,40.59,18.044556,18.590755,17.40906
Gaia DR2 607535218647587328,4827.0,-4.14,18.15572099,55.08,18.636816,19.197535,17.992281
Gaia DR2 6075820548380616320,5051.0,,10.57943616,94.52,19.547882,20.033075,18.992462
Gaia DR2 607977291041540608,4984.0,,14.18945795,70.47,19.117947,19.499056,18.555317
Gaia DR2 6082698715146450688,5917.0,,13.59394355,73.56,18.24252,18.452219,17.802656
Gaia DR2 6087501893038995200,6826.0,,10.44700452,95.72,18.537176,18.696281,18.28262
Gaia DR2 6087659745978472064,5705.0,,29.25491887,34.18,17.177668,17.489136,16.689222
Gaia DR2 6091497350793143936,4567.0,,20.0022732,49.99,18.46408,18.917826,17.67009
Gaia DR2 6091649972456847488,7047.0,,13.59615929,73.55,18.203295,18.386932,17.97263
Gaia DR2 6093257119157372160,6480.0,,26.4477533,37.81,16.940409,17.171387,16.572418
Gaia DR2 6093462311215003776,8483.0,,11.62862215,85.99,18.070929,18.18837,17.966679
Gaia DR2 6104648506295124736,7532.0,,12.28773336,81.38,18.038874,18.16551,17.804932
Gaia DR2 611074413433751680,4840.0,,30.67609489,32.60,16.59116,17.021532,15.906205
Gaia DR2 6117902603574181376,5894.0,,16.09082255,62.15,17.875143,18.091429,17.506275
Gaia DR2 6125759129551730048,10001.0,,13.01937432,76.81,16.886232,16.914862,16.823349
Gaia DR2 6127777386225197568,6149.0,,10.03238594,99.68,18.58586,18.824528,18.2471
Gaia DR2 6132806170148190720,5106.0,,21.40461762,46.72,17.987307,18.45575,17.36771
Gaia DR2 6133033635912545280,6665.0,,35.12312721,28.47,16.180342,16.397903,15.831837
Gaia DR2 6133551024854124928,6789.0,,11.24745311,88.91,18.657259,18.786945,18.31388
Gaia DR2 6133892693796254592,5076.0,,22.68339432,44.09,17.969315,18.472029,17.370129
Gaia DR2 6146075660589291392,7346.0,,13.24699123,75.49,17.876404,18.008543,17.624027
Gaia DR2 6147652295840198912,6317.0,,15.1006203,66.22,17.812155,18.021866,17.485073
Gaia DR2 6150563974426754944,10005.0,,17.93742035,55.75,15.963149,15.977625,15.853854
Gaia DR2 6151294355090597504,4463.0,,26.27858918,38.05,18.150803,18.772812,17.426851
Gaia DR2 6152949326248670848,6067.0,,17.26206347,57.93,17.580252,17.793112,17.209488
Gaia DR2 6153086047944513664,9088.0,,21.83246655,45.80,15.772533,15.815353,15.6771345
Gaia DR2 6157015663846390144,6239.0,,10.36230392,96.50,18.639694,18.876045,18.302847
Gaia DR2 615705144092773376,7059.0,,15.109115,66.19,17.708296,17.873148,17.421234
Gaia DR2 6157856274845064576,6188.0,,18.25248453,54.79,17.621439,17.81688,17.31857
Gaia DR2 6160221736672454400,6608.0,,23.37134277,42.79,16.764294,16.947104,16.496828
Gaia DR2 6160981464847958400,5462.0,,16.34713308,61.17,18.885712,19.39143,18.361116
Gaia DR2 6172395838656439936,5076.0,,20.97080074,47.69,18.014318,18.491455,17.389969
Gaia DR2 6176113150028892160,4894.0,,13.33255533,75.00,19.320557,19.822851,18.613817
Gaia DR2 6177277292323415680,6916.0,,19.59568487,51.03,17.849623,18.014463,17.583181
Gaia DR2 6178573689547383168,3908.0,,17.09773907,58.49,20.36225,20.305382,20.238031
Gaia DR2 61856496954301696,15128.0,,10.16418088,98.38,18.41431,18.356873,18.567205
Gaia DR2 6188143357718897024,9018.0,,11.21724072,89.15,17.425661,17.482666,17.310452
Gaia DR2 6188943041975356800,8214.0,,10.97736326,91.10,18.226288,18.350527,18.11469
Gaia DR2 6190444562542112640,7543.0,,11.35599895,88.06,18.002073,18.135166,17.80986
Gaia DR2 61934562280099456,5515.0,,18.38513605,54.39,18.293482,18.64612,17.776674
Gaia DR2 6197859428443669376,6826.0,,16.48749841,60.65,17.240843,17.412136,16.93835
Gaia DR2 6202978720221998336,8770.0,,10.34495073,96.67,17.664696,17.737303,17.483158
Gaia DR2 6204555694773252992,,,16.776006,59.61,18.177149,18.44492,17.773373
Gaia DR2 6205577488971963136,7705.0,,12.64451409,79.09,17.660133,17.789509,17.471848
Gaia DR2 6206163180772453632,4982.0,,18.53035956,53.97,18.529339,19.074974,17.928802
Gaia DR2 6206195620664214400,8711.0,,30.63524472,32.64,15.370509,15.44322,15.230935
Gaia DR2 6207050417937473920,8808.0,,10.98564856,91.03,17.662382,17.747595,17.541044
Gaia DR2 6207088144928862720,6811.0,,10.63782137,94.00,18.464592,18.632685,18.162582
Gaia DR2 6211368651070142592,6290.0,,14.73254464,67.88,18.272623,18.499514,17.8624
Gaia DR2 6211685344783396736,6955.0,,12.51733372,79.89,18.078924,18.233885,17.804049
Gaia DR2 6211904903507006336,4809.0,,15.41096488,64.89,19.8931,19.87862,19.817982
Gaia DR2 6220881243421735936,9827.0,,14.6550825,68.24,16.2963,16.326841,16.242222
Gaia DR2 6227342046767977984,7439.0,,15.78698212,63.34,17.493803,17.662432,17.225544
Gaia DR2 6232403712964536704,9912.0,,12.48894619,80.07,16.931032,17.001158,16.859974
Gaia DR2 6240812644754680576,7125.0,,18.44947596,54.20,17.286938,17.471579,16.978424
Gaia DR2 6243280979642915456,7833.0,,13.26354929,75.39,17.565441,17.701305,17.312883
Gaia DR2 6248279939316190464,6765.0,,10.47582761,95.46,18.230213,18.323954,17.951664
Gaia DR2 6250213984568447872,3884.0,,32.95465827,30.34,18.013838,18.77279,17.200972
Gaia DR2 6250372378664759808,4743.0,,16.48309876,60.67,19.02374,19.572338,18.342682
Gaia DR2 6251414303368287232,8057.0,,10.77691468,92.79,18.118647,18.263783,17.91274
Gaia DR2 6251889532908728448,9096.0,,10.6685633,93.73,18.426895,18.504902,18.332022
Gaia DR2 6256819747342673664,7657.0,,14.25173359,70.17,17.86314,18.003614,17.573418
Gaia DR2 6259533887501523200,7450.0,,10.34911837,96.63,18.424253,18.554249,18.143108
Gaia DR2 6264127170346899712,4953.0,,27.1993785,36.77,17.64642,18.116714,17.013247
Gaia DR2 6265676068691449600,7318.0,,11.02514851,90.70,18.630974,18.814798,18.42965
Gaia DR2 6269833459596009856,8582.0,,14.24715566,70.19,17.37416,17.49441,17.206863
Gaia DR2 6270584739570554880,6608.0,,24.89842511,40.16,16.934631,17.109537,16.615147
Gaia DR2 6275836449485378304,6436.0,,16.52249887,60.52,18.009815,18.290049,17.57041
Gaia DR2 6281523986913711872,4919.0,,24.03671653,41.60,17.974552,18.439651,17.381052
Gaia DR2 6291874991241892096,5162.0,,16.27494909,61.44,17.466732,17.922771,16.873615
Gaia DR2 6304507589569246848,8207.0,,12.18960448,82.04,17.814188,17.947462,17.580467
Gaia DR2 6310055725243326720,6230.0,,15.5400064,64.35,18.408098,18.738253,18.045734
Gaia DR2 6313131402863788160,9225.0,,10.96592395,91.19,17.64039,17.70297,17.57203
Gaia DR2 6313875497357729920,5552.0,,15.91000733,62.85,18.339798,18.716736,17.821507
Gaia DR2 6315181339214535296,4860.0,,17.69332057,56.52,18.705502,19.184336,18.046276
Gaia DR2 6319018188118725376,7975.0,,11.62830259,86.00,17.999123,18.149317,17.804008
Gaia DR2 6319765821665661440,5056.0,,11.21035708,89.20,19.769775,20.36133,19.307878
Gaia DR2 6332790090948045440,4746.0,,23.09600331,43.30,18.04255,18.572866,17.388111
Gaia DR2 6334997699842603264,7152.0,,14.90834881,67.08,17.921556,18.117666,17.620344
Gaia DR2 6338179205457118848,4914.0,,12.6930219,78.78,19.353197,19.842136,18.694517
Gaia DR2 6350007820268279168,9073.0,,10.72019773,93.28,17.43692,17.496275,17.33448
Gaia DR2 6356008370617387392,6436.0,,11.07901509,90.26,18.394083,18.627298,18.072395
Gaia DR2 6363592840482769792,4801.0,,29.71977625,33.65,18.054184,18.58156,17.390665
Gaia DR2 6368021054841781376,4938.0,,31.17510712,32.08,19.662397,20.204542,19.031101
Gaia DR2 6371470424680718848,4861.0,,21.12271776,47.34,18.286167,18.82856,17.622736
Gaia DR2 6377031273462245376,7625.0,,11.27484293,88.69,18.312708,18.438028,18.095163
Gaia DR2 6377483104018023168,,,17.61593227,56.77,17.841011,18.143984,17.360853
Gaia DR2 6382765776353017728,6024.0,,15.03629795,66.51,18.118788,18.3556,17.763226
Gaia DR2 6383306328052515712,6577.0,,11.05476069,90.46,18.747484,18.978216,18.436111
Gaia DR2 63846445499673472,7945.0,,15.60318487,64.09,17.744108,17.89153,17.516293
Gaia DR2 6385009639067009280,9291.0,,10.06727217,99.33,17.58969,17.632187,17.49511
Gaia DR2 6385682441398393984,5078.0,,10.79161551,92.66,19.775988,20.184298,19.201628
Gaia DR2 6393267864744874368,7744.0,,12.10058601,82.64,17.71683,17.828827,17.529263
Gaia DR2 6400993961154291456,6527.0,,14.36331123,69.62,18.271532,18.470686,17.97141
Gaia DR2 6401531317397726848,4688.0,,10.59428722,94.39,19.114792,19.73469,18.442905
Gaia DR2 6403982296321898880,8293.0,,10.10370377,98.97,17.955956,18.042555,17.81276
